created_at,id_str,tweet
0,Tue Jan 28 08:56:48 +0000 2020,1222081076828356608,@mithunsharma Tears out of happiness. :')
0,Tue Jan 28 08:56:51 +0000 2020,1222081089927360513,Jai congress vijay congress
0,Tue Jan 28 08:56:54 +0000 2020,1222081101079838722,"Is it t Tees Hazaari effect? Are Cops afraid they will get beaten up?

#JustAsking #StateOfDelhi"
0,Tue Jan 28 08:57:00 +0000 2020,1222081125633249280,Incredible match @rogerfederer saved 7 match point in fourth set. Amazing battle @AustralianOpen  RF the real James… https://t.co/MsYFS45eVp
0,Tue Jan 28 08:57:04 +0000 2020,1222081142876078080,@rogerfederer saves 7 match points and advances into Semi finals of @AustralianOpen ...What a brilliant match.
0,Tue Jan 28 08:57:07 +0000 2020,1222081157254135811,"No wonder #YogiAdityanath is  very clear with his thoughts and knows when and how to openly speak it out....

Expec… https://t.co/BMVI0e8c7D"
0,Tue Jan 28 08:57:17 +0000 2020,1222081196336635911,"This is my bro be proud skills so we were staying in your heart as lessons 😍😎 from thanks 
@INCIndia… https://t.co/fYrpp126Kk"
0,Tue Jan 28 08:57:26 +0000 2020,1222081234047602688,@ssharadmohhan Another bit of Gandhar. https://t.co/YNxiNHYRlq
0,Tue Jan 28 08:57:28 +0000 2020,1222081244462141440,"Be careful with your words, because once they've been said, they can only be forgiven; not forgotten."
0,Tue Jan 28 08:57:36 +0000 2020,1222081277852930048,@RubikaLiyaquat No rubika we already seen this muslims in kashmir we believe them our brother sister neighbour frie… https://t.co/Pr00PZTDQH
0,Tue Jan 28 08:57:37 +0000 2020,1222081281552343041,Please see if you can contribute. Got this message from his relative.
0,Tue Jan 28 08:57:43 +0000 2020,1222081308777533441,Justice Banumathi asks what the submission of the petitioner is in light of all the principles and points of law st… https://t.co/aqNKVYn6x9
0,Tue Jan 28 08:57:51 +0000 2020,1222081341216284672,I Strongly Support to #AnuragThakur .
0,Tue Jan 28 08:57:58 +0000 2020,1222081368466710528,"Need O-ve blood immediately at Ganga Ram Hospital.
Contact name: Ishan Purohit
No: 98104 39793

#RT #Help #Blood"
0,Tue Jan 28 08:57:58 +0000 2020,1222081371125870592,"@U_lie_i_rectify @_sabanaqvi Perhaps Modi supporters need to visit a psychiatrist 

He is a member of the rss 

The… https://t.co/Fg4vs8DYtC"
0,Tue Jan 28 08:58:01 +0000 2020,1222081384644104192,"Can anyone answer a basic question?
What's the BJP agenda for Delhi?
Like I know AAP has one, even Congress has one… https://t.co/1HWDUr9mIX"
0,Tue Jan 28 08:58:07 +0000 2020,1222081407654096896,@ArvindKejriwal Clean Drinking Water Direct to Home by AAP Delhi Govt. &amp; NASA Scientist @msisodia.
0,Tue Jan 28 08:58:08 +0000 2020,1222081410820796416,@pbhushan1 U and your thoughts.
0,Tue Jan 28 08:58:14 +0000 2020,1222081435525234694,GETTING permission to build slums in near by @WesternRly &amp; @MCGM_BMC @mybmcWardHE areas in Bandra East station now… https://t.co/AUChzrgrJL
0,Tue Jan 28 08:58:15 +0000 2020,1222081443473395712,Amazing picture
0,Tue Jan 28 08:58:17 +0000 2020,1222081451052584960,@MukeshSharmaMLA Congress party jindabad
0,Tue Jan 28 08:58:18 +0000 2020,1222081453598498817,"Public treated you what do you deserve.
Dalal patrakar. @sudhirchaudhary @DChaurasia2312"
0,Tue Jan 28 08:58:20 +0000 2020,1222081464033927168,@dtptraffic Sir please send help on Sadar bazar road red light (Delhi Cantt) towards Gurgaon. Errant People are on… https://t.co/qDq0fluX19
0,Tue Jan 28 08:58:24 +0000 2020,1222081478898532352,@KhanaMadeEasy @FoodTravelist @SashaEats @TenzoTea @carollivestoeat @TumblewoodTeas @visitmalton @LuzHouses… https://t.co/Xk9cGGfOQr
0,Tue Jan 28 08:58:25 +0000 2020,1222081484682481665,Brilliant performance by quarter final congratulations @rogerfederer ...you are the god of Tennis 🎾 and hall of fam… https://t.co/LdzGDOkD7R
0,Tue Jan 28 08:58:34 +0000 2020,1222081521508483074,Senior Counsel Rebecca John takes the Court through certain records which establish that Mukesh was kept in solitar… https://t.co/dQUo524xWA
0,Tue Jan 28 08:58:42 +0000 2020,1222081554614145024,All of them swear by constitution
0,Tue Jan 28 08:59:03 +0000 2020,1222081641255825408,@wilreynolds @kobebryant Thank you so so much for saying this.
0,Fri Jan 31 19:06:54 +0000 2020,1223321778723770368,This too shall pass  #DelhiElections
0,Fri Jan 31 19:07:21 +0000 2020,1223321888702615553,@DevenNimkar @soniiannup That's a his reel life not a real life.... He is an actor but not stupid like you.
0,Fri Jan 31 19:08:50 +0000 2020,1223322262914252800,Watch people who climb mountains. How they take consistent action to get to the top of the mountain. That’s how you… https://t.co/WVWUwHIJ3j
0,Fri Jan 31 19:08:50 +0000 2020,1223322262914252800,Watch people who climb mountains. How they take consistent action to get to the top of the mountain. That’s how you… https://t.co/WVWUwHIJ3j
0,Fri Jan 31 19:09:02 +0000 2020,1223322314638417920,"@IncomeTaxIndia @arif2299 @nsitharaman Dear team, what is the deadline for getting the refund? Next year’s filing w… https://t.co/aMPrjZBSB1"
0,Fri Jan 31 19:09:02 +0000 2020,1223322314638417920,"@IncomeTaxIndia @arif2299 @nsitharaman Dear team, what is the deadline for getting the refund? Next year’s filing w… https://t.co/aMPrjZBSB1"
0,Fri Jan 31 19:09:24 +0000 2020,1223322407605137408,@Cult_NtrFan Thank you bro
0,Fri Jan 31 19:09:24 +0000 2020,1223322407605137408,@Cult_NtrFan Thank you bro
0,Fri Jan 31 19:10:03 +0000 2020,1223322568528023552,"#Jamtara effect, got call from this no that I won 10lakh and to get the money need to give them my card and account… https://t.co/8IhKl1KBSq"
0,Fri Jan 31 19:10:03 +0000 2020,1223322568528023552,"#Jamtara effect, got call from this no that I won 10lakh and to get the money need to give them my card and account… https://t.co/8IhKl1KBSq"
0,Fri Jan 31 19:11:05 +0000 2020,1223322829795364864,"Check out Nishu Lohiya's video! #TikTok https://t.co/MBoMuj1brt
See my new @tiktok_us video @tiktokcreators @TikTok_IN #tiktokindia #tiktok"
0,Fri Jan 31 19:11:05 +0000 2020,1223322829795364864,"Check out Nishu Lohiya's video! #TikTok https://t.co/MBoMuj1brt
See my new @tiktok_us video @tiktokcreators @TikTok_IN #tiktokindia #tiktok"
0,Fri Jan 31 19:11:58 +0000 2020,1223323052307468288,@urstrulyparvezz But deepika face lo attraction undi
0,Fri Jan 31 19:11:58 +0000 2020,1223323052307468288,@urstrulyparvezz But deepika face lo attraction undi
0,Fri Jan 31 19:12:14 +0000 2020,1223323119756226561,Just posted a photo @ Muthanga https://t.co/4xo8CjjhES
0,Fri Jan 31 19:12:14 +0000 2020,1223323119756226561,Just posted a photo @ Muthanga https://t.co/4xo8CjjhES
0,Fri Jan 31 19:12:34 +0000 2020,1223323204057354240,#with buddy at time of festival vibes.... https://t.co/seOiutuYhh
0,Fri Jan 31 19:12:34 +0000 2020,1223323204057354240,#with buddy at time of festival vibes.... https://t.co/seOiutuYhh
0,Fri Jan 31 19:13:01 +0000 2020,1223323315630010368,"See our latest #Bengaluru, KA #IT job opportunity and click the link in our bio to apply: Compiler Development Engineer at AMD"
0,Fri Jan 31 19:13:01 +0000 2020,1223323315630010368,"See our latest #Bengaluru, KA #IT job opportunity and click the link in our bio to apply: Compiler Development Engineer at AMD"
0,Fri Jan 31 19:14:31 +0000 2020,1223323692819800066,@Zubair_Tweeets Copying 🤭
0,Fri Jan 31 19:14:31 +0000 2020,1223323692819800066,@Zubair_Tweeets Copying 🤭
0,Fri Jan 31 19:14:39 +0000 2020,1223323728882229248,How many people use like on Twitter as a bookmark ?🧐
0,Fri Jan 31 19:14:39 +0000 2020,1223323728882229248,How many people use like on Twitter as a bookmark ?🧐
0,Wed Feb 12 05:35:04 +0000 2020,1227466128718520320,Our country will remember in history of our #democracy Shree @PrashantKishor for bringing a #paradigmshift in #indiandemocracy
0,Wed Feb 12 05:35:12 +0000 2020,1227466160725274624,prime located ap2 bedroom #Apartment near vijaynagar metro #2BHK #Flat #ForSale #Vijayanagar #Bangalore… https://t.co/b0xETehUwD
0,Wed Feb 12 05:35:18 +0000 2020,1227466185899413504,Here’s Maara’s first letter to you all!! #SooraraiPottru ⁦@Suriya_offl⁩ #SudhaKongara #AjaySingh ⁦@2D_ENTPVTLTD⁩… https://t.co/CUlBAK6WU5
0,Wed Feb 12 05:35:26 +0000 2020,1227466218510209024,@ThatNaimish @anandmahindra @arjundivecha Oh and I thought he tweeted it recently. Didn’t even check the dates 🤦🏻‍♂️
0,Wed Feb 12 05:35:52 +0000 2020,1227466326903590912,@IndurChhugani @CitizenKamran OMG is it true ?
0,Wed Feb 12 05:35:53 +0000 2020,1227466330766487553,@lazylife26 @BJP4India Enlight us
0,Wed Feb 12 05:36:30 +0000 2020,1227466488795336704,"110 deaths in the country by cleaning sewers, septic tanks in 2019: https://t.co/yBSFhYlmZa.  Even after the enactm… https://t.co/hPA5kdxGwZ"
0,Wed Feb 12 05:36:34 +0000 2020,1227466505341763586,"He made a documentary, that's how he knows."
0,Wed Feb 12 05:36:36 +0000 2020,1227466513113866241,@Niveditha_R @pinku30855 @AnantBhan @pythoroshan @draghafur @AnushaRohit your opinions on this and how do we change… https://t.co/y9Fpke0gsE
0,Wed Feb 12 05:36:44 +0000 2020,1227466548064980993,@Tijori1 @lokesh_gurram a story is brewing here
0,Wed Feb 12 05:37:28 +0000 2020,1227466731066724352,@pinkichaubey Hi I sport you
0,Wed Feb 12 05:37:45 +0000 2020,1227466800671133699,@ColorsTV @RajatSharmaLive @sidharth_shukla @TheRashamiDesai @justvoot @Vivo_India @AmlaDaburIndia @BeingSalmanKhan… https://t.co/nwUrONN0ko
0,Wed Feb 12 05:37:47 +0000 2020,1227466811974836225,"Beat your midweek blues, here's a list of Ladies Night happening Tonight. Get your free entry passes, book now. 
.… https://t.co/mlfZxQjcXR"
0,Wed Feb 12 05:38:09 +0000 2020,1227466904396271616,@YuniorGlez @sara__cruz @udemy @freeCodeCamp Thanks for the reply. But how B and C
0,Wed Feb 12 05:38:20 +0000 2020,1227466949841637376,"I wanna super punch his moonji.
Who's with me? 😌"
0,Wed Feb 12 05:38:26 +0000 2020,1227466974105612296,@vinodm_85 @BDUTT Even Congress won’t buy as they scored a clean sheet 😀
0,Wed Feb 12 05:38:43 +0000 2020,1227467045312266246,"I always wanted to get married in a white gown ! 
But I got to get pictures clicked in it that's kinda awesome ! 
F… https://t.co/1xjmVBwbsP"
0,Wed Feb 12 05:38:44 +0000 2020,1227467050769100803,Remove that Karnataka and do whatever the fuck you want with this handle.
0,Wed Feb 12 05:39:23 +0000 2020,1227467214355341312,@veemkay123 Gun shoot
0,Wed Feb 12 05:39:32 +0000 2020,1227467249939812352,@kaviliya18 @RamFanClub1 @Ramkumar1063 @Sharmini26 @Lakshimi @NoorMagesh @NuzRuz @Jannah_kavifan @kutty1961995… https://t.co/gVnUYv81yl
0,Wed Feb 12 05:39:44 +0000 2020,1227467299730448385,"@JioCare it's almost a month since I took the fth connection, I've been charged extra for the connection, I've been… https://t.co/OXZbfnc4p3"
0,Wed Feb 12 05:39:59 +0000 2020,1227467362087116800,@GaribCeo @tshamsi88 @Ahteshamazmi @rumibaig222 @ShaheenBaghs @SaniaAhmad1111 @anubhavsinha @anuragkashyap72… https://t.co/xi3u9jyhzF
0,Wed Feb 12 05:40:01 +0000 2020,1227467372539281408,"Hear to believe, this is why I said, final result may not reflect how difficult election this was, I almost had a n… https://t.co/FkdlHjalNN"
0,Wed Feb 12 05:40:14 +0000 2020,1227467427388235779,Both isn't music and I never liked such whack shit.
0,Wed Feb 12 05:41:34 +0000 2020,1227467760894193664,"Lawful evil, keep misplacing bookmarks"
0,Wed Feb 12 05:41:48 +0000 2020,1227467822395281410,"@NETELLER 
Hiii Sir, My Withdrawal is pending From January 23rd still it’ is not Credited to my account,
I’m a Nete… https://t.co/oRSyVWDDPG"
0,Wed Feb 12 05:42:00 +0000 2020,1227467871820926976,@hemant_ghai Haha....Hemant ji .....mere company ka naam WAH hee hai.....WAH Hospitality- Your hotel booking partne… https://t.co/IhzhraFEmR
0,Wed Feb 12 05:42:38 +0000 2020,1227468032668241920,@ndtv @alluarjun #AlluArjunOnNDTV  please do movies fast because you  19 only 😏
0,Wed Feb 12 05:42:40 +0000 2020,1227468038875865088,"@Sharmistha_GK @INCIndia Well said ,Madam."
0,Wed Feb 12 05:43:11 +0000 2020,1227468168148463621,@VishweshwarBhat How it form's
0,Wed Feb 12 05:43:16 +0000 2020,1227468191456202752,@ndtv @alluarjun #AlluArjunOnNDTV when was interview date and time 😒
0,Wed Feb 12 05:43:22 +0000 2020,1227468217477627905,@M_Raj03 Its true?
0,Wed Feb 12 05:43:23 +0000 2020,1227468220279525378,@ThilakKumar169 @dhanushkraja Happy Birthday bro  have a great year ahead 💥❣️🕺
0,Wed Feb 12 05:44:09 +0000 2020,1227468412793872390,"Many more happy returns of the day Bro..  Have a great year ahead.  🔥😎💥
@MatheshRDhanush"
0,Wed Feb 12 05:44:09 +0000 2020,1227468414412824582,three
0,Wed Feb 12 05:44:33 +0000 2020,1227468514635796480,@ShashiTharoor @INCIndia Why doesn't the Congress just dissolve itself and join @AamAadmiParty if it's that progressive.
0,Wed Feb 12 05:44:44 +0000 2020,1227468557581266944,"@Miss_Draamebaaz Yes, my salary fits into that chintu jeans pocket, no 😔"
0,Wed Feb 12 05:44:44 +0000 2020,1227468559439351808,I just donated to @Wikipedia. Support free knowledge! #iloveWikipedia https://t.co/jgcIznCr3X
0,Wed Feb 12 05:45:08 +0000 2020,1227468661973229569,@Rajatj7717 - let’s hope this year we see lot more red finishing faster than silver arrows.
0,Wed Feb 12 05:45:10 +0000 2020,1227468668143046660,The #latestrelease of #OxygenonTheRocks #yaaronkiyaari on #McDowells @No1YaariJam powered by @Hungama_com… https://t.co/PQ1RV25tH1
0,Wed Feb 12 05:45:46 +0000 2020,1227468818685014016,"The next time anyone makes a Pros and Cons list of staying in Bangalore, add “No Water” to the cons list !"
0,Wed Feb 12 05:46:35 +0000 2020,1227469024155574272,Word smart I suppose
0,Wed Feb 12 05:47:54 +0000 2020,1227469356868755456,@manakgupta Forget about Congress and BJP. Tell us whether guptaji is happy or not about kejriwal's win.
0,Wed Feb 12 05:48:25 +0000 2020,1227469486875430912,"Hey @HDFCBank_Cares , I couldn't book an important train ticket , because of your great service. Please look at you… https://t.co/9yYaDj7Ggh"
0,Wed Feb 12 05:48:26 +0000 2020,1227469492588027904,"Imagine this happening under UPA, BJP would have burnt half of India by now in name of protest. I can bet, you will… https://t.co/qZ5GkKK9WB"
0,Wed Feb 12 05:48:28 +0000 2020,1227469499068305408,@BCCIWomen Indian womens batting mostly defending on the some batters.. need some depth power hitters
0,Wed Feb 12 05:49:08 +0000 2020,1227469668564246530,Super... Sir and superior word....in world
0,Wed Feb 12 05:49:22 +0000 2020,1227469725736873984,@aviralm1 @pandey_priyanka V true.
0,Wed Feb 12 05:49:49 +0000 2020,1227469840207794177,"15 crore loans extended to women under PMMY till Jan 2020, TN tops
https://t.co/iw8N2kQAB0 via NaMo App https://t.co/swZEJQu6St"
0,Wed Feb 12 05:50:18 +0000 2020,1227469958914957312,"Left-wing extremism reduced by 26% in last 3 years: MHA
https://t.co/JUayzimhQ8 via NaMo App https://t.co/x5YX0keKRg"
0,Wed Feb 12 05:50:28 +0000 2020,1227470003747856387,Char Gunde of BJP in Delhi Polls.. Concluded recently https://t.co/vzGkwyrggg
0,Wed Feb 12 05:50:41 +0000 2020,1227470055895699456,@AJmerve Illa ...some fancy plant
0,Wed Feb 12 05:50:57 +0000 2020,1227470124900405251,@publictvnews @TheNameIsYash @TandonRaveena Super....sir this Manjunatha from Koppala I was interested in acting an… https://t.co/eG9lmAAGtd
0,Wed Feb 12 05:51:07 +0000 2020,1227470165060837376,"@ParivahanUP Online services on your website are not working, the payment gateway for paying application fee is not… https://t.co/O36BtboYky"
0,Wed Feb 12 05:51:34 +0000 2020,1227470277145178113,"@BCCIWomen 
Different bw the aussie and india 
Fielding department 
They field well
But gud fight"
0,Wed Feb 12 05:51:50 +0000 2020,1227470346263109632,"Happy #Hugday Friends 😒😒🚶
#Master #HappyHugDay https://t.co/2pM09oGaHg"
0,Wed Feb 12 05:52:03 +0000 2020,1227470401200062470,"@ramjiyahoo @amitmalviya @Swamy39 @HMOIndia But, look at Modiji respect n love for soldiers:
MEA n Power Minister,… https://t.co/knYhA1qxqM"
0,Wed Feb 12 05:52:04 +0000 2020,1227470406178746368,Thanks @imdbpro @IMDb 🙏🏻 https://t.co/mmN5LLMWXg
0,Wed Feb 12 05:52:27 +0000 2020,1227470501074948098,"""HINDU khatre main hai"" brigade have reached UP-BIHAR."
0,Wed Feb 12 05:52:36 +0000 2020,1227470537519222784,"@vsirnate Private members bills, particularly constitutional amendments never make it to the floor for discussion.… https://t.co/xz1raZDh0V"
0,Wed Feb 12 05:52:39 +0000 2020,1227470551456927744,@IYRKRao @krisdiva000 Shut the Fuck up Mr. Rao. Can't you see what's happening in the state? You're one bloody damn… https://t.co/AIbkHI00ux
0,Wed Feb 12 05:52:47 +0000 2020,1227470583266410497,@BDUTT @ArvindKejriwal @washingtonpost Can we talk about EVM liar @ArvindKejriwal .. any parliament demo shows now ?
0,Wed Feb 12 05:52:48 +0000 2020,1227470590577119232,@dinkydani21 This is just bullying.
0,Wed Feb 12 05:52:57 +0000 2020,1227470625851179008,"Throwback to the Bengaluru Aaharotsava time!!!
.
Yummy onion Doesay with tomato chutney and coconut chutney at IDC… https://t.co/xJdYtAeBMS"
0,Wed Feb 12 05:53:05 +0000 2020,1227470661809004545,"#Modi Modi.
Yes, Junta?
Spreading Hatred?
No Junta.
Telling Lies?
No Junta.
Open your mouth.
Tum log Anti-National Ho...

#Original #rhyme"
0,Wed Feb 12 05:53:44 +0000 2020,1227470823872659456,@PChidambaram_IN Need someone have to tell you that your party got a BLOB. Shame
0,Wed Feb 12 05:54:02 +0000 2020,1227470901899407361,"@AudaciousQuest BJP counted on Hindu votes.

Congis counted on Muslims votes.

But Hindus and Muslims voted for development."
0,Wed Feb 12 05:54:10 +0000 2020,1227470932832346112,"@tashreefi No one will, we have hopeless opposition"
0,Wed Feb 12 05:54:18 +0000 2020,1227470967603159040,@Suhail What if the spending behavior of customer itself follows a 2 month usage cycle? (Image: Spending by 3 custo… https://t.co/GrAk7kr7qP
0,Wed Feb 12 05:54:26 +0000 2020,1227470999517564929,"Co-Innovation with customers, helping customers with the SAP S/4HANA move and a common narrative for APJ is our foc… https://t.co/Gm6IKA1Xnu"
0,Wed Feb 12 05:54:30 +0000 2020,1227471016181583872,"HNTDA APPROVED Duplex VILLAS #3Bedroom #IndependentHouse #ForSale #Hosur #Krishnagiri #Residential #Property
https://t.co/nFkNURJvnt"
0,Wed Feb 12 05:55:01 +0000 2020,1227471149233246209,@__Adamas__ Idiots who don't know cricket can call wat Eva they want.
0,Wed Feb 12 05:55:06 +0000 2020,1227471166702542850,@vsirnate The notable exception to this was the bill regarding decriminalisation of homosexuality mover by Sashi Ta… https://t.co/fRSc7LWasP
0,Wed Feb 12 05:55:26 +0000 2020,1227471252857774080,@nalgonda_sp Nice support you all. 'sr
0,Wed Feb 12 05:55:36 +0000 2020,1227471292707807233,"India

NRC online data go missing, authorities say cloud storage period expired | India News - Times of India

#NRC… https://t.co/kLN18eGwA9"
0,Wed Feb 12 05:55:45 +0000 2020,1227471330842497025,"Mr. @ashoswai , you can't blame him for 2014. Lots of people voted for the development model that never existed and… https://t.co/2lBotm4VPP"
0,Wed Feb 12 05:55:54 +0000 2020,1227471369258098691,Thanks @imdbpro @IMDb 🙏🏻 https://t.co/tKoULeo7Cd
0,Wed Feb 12 05:56:40 +0000 2020,1227471564079337472,Waiting thala😍😍😍 https://t.co/jZZRZYCHwf
0,Wed Feb 12 05:56:50 +0000 2020,1227471606395609089,@AskAnshul again nalpad has done it n run case in bangalore two days ago pls go through it n post
0,Wed Feb 12 05:56:56 +0000 2020,1227471628172496899,"Mr. B &amp; D ""their"" and ""there"" mein difference toh pata hai nahi.
#MaryadaRakhiye #BnD"
0,Wed Feb 12 05:57:08 +0000 2020,1227471679984689156,"Ready to Move In #Commercial Space without compromising Comfort, Space and Convenience #OfficeSpace #ForRent… https://t.co/fe1Mj0Ucx8"
0,Wed Feb 12 05:57:32 +0000 2020,1227471781813981185,@dharmadispatch Shameful yet we can also be grateful to Gurus who still rose from Thirunelveli district including t… https://t.co/hmXYJkDtaF
0,Wed Feb 12 05:57:40 +0000 2020,1227471815301304321,@Actor_Mahendran Congrats anna❤️
0,Wed Feb 12 05:57:40 +0000 2020,1227471815741714434,Thanks @imdbpro @IMDb 🙏🏻 https://t.co/imsa4aHyEE
0,Wed Feb 12 05:59:17 +0000 2020,1227472220898889728,"What's so wrong with THE people!!?😠
In a nation so called secular and democratic, some idiotic personas are debatin… https://t.co/nqTZzEQyJd"
0,Wed Feb 12 05:59:39 +0000 2020,1227472315149176834,"@INCIndia @RahulGandhi 

Sack this imbecile idiot"
0,Wed Feb 12 05:59:47 +0000 2020,1227472345612398592,@t_d_h_nair Experience matters.
0,Wed Feb 12 05:59:52 +0000 2020,1227472367426920455,Interrupting your hot mess of a timeline to show you the best bangle shop in Bengaluru https://t.co/R0wEeqKHyd
0,Wed Feb 12 05:59:52 +0000 2020,1227472369255616513,"#HappyHugDay 💥🔥❤️
Thalapathy Vijay And Sam 😍🥰😘
@actorvijay and @Samanthaprabhu2 👩‍❤️‍👨💙💜 https://t.co/qhb4FaQYsd"
0,Wed Feb 12 06:00:08 +0000 2020,1227472435613720577,"@ZeeMohamed_ It maybe worth pondering that instead of calling him soft hindutva, maybe he was trying to fight fire… https://t.co/kj1ABIJ7b0"
0,Wed Feb 12 06:00:59 +0000 2020,1227472648281698305,"@ZeeMohamed_ It maybe worth pondering that instead of calling him soft hindutva, maybe he was trying to fight fire… https://t.co/W69s1i1Qhv"
0,Wed Feb 12 06:01:57 +0000 2020,1227472892574752780,@thaiyaan @h_tejas Agree. But I wasnt talking abt scum likely to murder. It enrages me when those economically inde… https://t.co/Hc715sDxKS
0,Wed Feb 12 06:02:33 +0000 2020,1227473041325686785,"@Amritapandeyy To whom you saying ????
Some politicians are blady....... 
You should know! 
#helth
#education  Must… https://t.co/JbP6nax7Ec"
0,Wed Feb 12 06:04:16 +0000 2020,1227473473360007169,The World Seabird Twitter Conference is back on the 4-6 of May this year! Mark the dates in your diaries if you are… https://t.co/9Um1tac8U9
0,Wed Feb 12 06:04:41 +0000 2020,1227473578116947968,"#Traffic &amp; Road #Safety Awareness #Programme @vvpuramtrfps 
@CPBlr 
@deepolice12 
@blrcitytraffic 
@BlrCityPolice… https://t.co/x5vGGAZAAl"
0,Wed Feb 12 06:04:41 +0000 2020,1227473578116947968,"#Traffic &amp; Road #Safety Awareness #Programme @vvpuramtrfps 
@CPBlr 
@deepolice12 
@blrcitytraffic 
@BlrCityPolice… https://t.co/x5vGGAZAAl"
0,Wed Feb 12 06:04:46 +0000 2020,1227473599814152192,"Hi @bbmpcommr @BBMPCOMM @BBMP_MAYOR @Mahadevpuraupd1, since last thursday the garbage residue cleared from the chan… https://t.co/sBjPDBEgtj"
0,Wed Feb 12 06:04:46 +0000 2020,1227473599814152192,"Hi @bbmpcommr @BBMPCOMM @BBMP_MAYOR @Mahadevpuraupd1, since last thursday the garbage residue cleared from the chan… https://t.co/sBjPDBEgtj"
0,Wed Feb 12 06:05:09 +0000 2020,1227473698724155392,"@shuchitasrivast @CitizenKamran @ndtv They are doing it what they Boss said..

GOOLI MARO SA*On ko"
0,Wed Feb 12 06:05:09 +0000 2020,1227473698724155392,"@shuchitasrivast @CitizenKamran @ndtv They are doing it what they Boss said..

GOOLI MARO SA*On ko"
0,Wed Feb 12 06:05:28 +0000 2020,1227473777950412801,"Location: Near Ganesha Temple, Puttappalayout, Outer Ring Road, Mahadevapura"
0,Wed Feb 12 06:05:28 +0000 2020,1227473777950412801,"Location: Near Ganesha Temple, Puttappalayout, Outer Ring Road, Mahadevapura"
0,Wed Feb 12 06:06:00 +0000 2020,1227473910989455364,V r always with BJP
0,Wed Feb 12 06:06:00 +0000 2020,1227473910989455364,V r always with BJP
0,Wed Feb 12 06:06:35 +0000 2020,1227474056619884544,@Official_Ganesh Happy anniversary sir
0,Wed Feb 12 06:06:35 +0000 2020,1227474056619884544,@Official_Ganesh Happy anniversary sir
0,Wed Feb 12 06:07:20 +0000 2020,1227474248555520000,Introspection time for @BJP4India ...
0,Wed Feb 12 06:07:20 +0000 2020,1227474248555520000,Introspection time for @BJP4India ...
0,Wed Feb 12 06:07:26 +0000 2020,1227474273532551170,@mysoor @vijeta_at Our team could take free classes in your campus
0,Wed Feb 12 06:07:26 +0000 2020,1227474273532551170,@mysoor @vijeta_at Our team could take free classes in your campus
0,Wed Feb 12 06:07:37 +0000 2020,1227474320240369670,"#SAPDKOM contest #DKOMFOUND Let the fun begin!
#TheBestRun https://t.co/GVaoZjtvNL"
0,Wed Feb 12 06:07:37 +0000 2020,1227474320240369670,"#SAPDKOM contest #DKOMFOUND Let the fun begin!
#TheBestRun https://t.co/GVaoZjtvNL"
0,Wed Feb 12 06:07:51 +0000 2020,1227474376255254528,@indian_stockss I added few near days low
0,Wed Feb 12 06:07:51 +0000 2020,1227474376255254528,@indian_stockss I added few near days low
0,Wed Feb 12 06:07:51 +0000 2020,1227474376750182400,"green blossom #3Bedroom #IndependentHouse #ForSale #Whitefield #Bangalore #Residential #Property
https://t.co/9IYf8vnF6I"
0,Wed Feb 12 06:07:51 +0000 2020,1227474376750182400,"green blossom #3Bedroom #IndependentHouse #ForSale #Whitefield #Bangalore #Residential #Property
https://t.co/9IYf8vnF6I"
0,Wed Feb 12 06:08:29 +0000 2020,1227474534372126721,Luxurious flats #ForSale next to Wipro corporate office #2BHK #Apartment #Flat #Bellandur #Bangalore #Residential… https://t.co/r1k0fwNa7I
0,Wed Feb 12 06:08:29 +0000 2020,1227474534372126721,Luxurious flats #ForSale next to Wipro corporate office #2BHK #Apartment #Flat #Bellandur #Bangalore #Residential… https://t.co/r1k0fwNa7I
0,Wed Feb 12 06:08:32 +0000 2020,1227474547122884609,"@MrRathna @imKBRshanthnu @gopiprasannaa @Dir_Lokesh 

Master FL 🙃 https://t.co/QwExFbTZKA"
0,Wed Feb 12 06:08:32 +0000 2020,1227474547122884609,"@MrRathna @imKBRshanthnu @gopiprasannaa @Dir_Lokesh 

Master FL 🙃 https://t.co/QwExFbTZKA"
0,Wed Feb 12 06:08:52 +0000 2020,1227474632275582976,I miss my cat so much when I’m at work. Damn. https://t.co/Nqg8SoTqsc
0,Wed Feb 12 06:08:52 +0000 2020,1227474632275582976,I miss my cat so much when I’m at work. Damn. https://t.co/Nqg8SoTqsc
0,Wed Feb 12 06:08:53 +0000 2020,1227474634938949636,"https://t.co/skWD0ERKDI
J&amp;K administration to allocate 100-acre land for TTD temple"
0,Wed Feb 12 06:08:53 +0000 2020,1227474634938949636,"https://t.co/skWD0ERKDI
J&amp;K administration to allocate 100-acre land for TTD temple"
0,Wed Feb 12 06:09:16 +0000 2020,1227474734935429126,.@Airtel_Presence the broadband and landline at my parents' house hasn't been working since yesterday. I've raised… https://t.co/1RO1VxY0Ja
0,Wed Feb 12 06:09:16 +0000 2020,1227474734935429126,.@Airtel_Presence the broadband and landline at my parents' house hasn't been working since yesterday. I've raised… https://t.co/1RO1VxY0Ja
0,Wed Feb 12 06:09:24 +0000 2020,1227474765327273990,"@pbhushan1 What is wrong if SC is attracted to sc, sealed covers?🤔"
0,Wed Feb 12 06:09:24 +0000 2020,1227474765327273990,"@pbhushan1 What is wrong if SC is attracted to sc, sealed covers?🤔"
